subject_id,item_name,rating,timepoint
102,sourwatermelonslices,1.1,1
104,gummibears,0.32,1
104,watermelongumballs,0.02,1
104,marshmallows,1.0,1
104,chocolatepeanutclusters,1.99,1
104,lonkasoftnougat,1.48,1
104,liquoricetwists,1.12,1
104,sourstrawberrysticks,0.7,1
104,gummypeaches,1.11,1
104,gummycherries,0.06,1
104,smarties,1.41,1
104,gummystrawberries,0.01,1
104,blacklicoricewheels,1.53,1
104,rainbowsourbelts,0.01,1
104,nutscoveredinchocolate,1.99,1
104,yogurtraisins,1.19,1
104,chocolatecoins,1.58,1
104,saltliquoricepretzels,1.61,1
104,gummyhearts,0.26,1
104,napoleon,0.1,1
104,redgummyfish,0.74,1
104,gummyberries,0.15,1
104,nerds,0.02,1
104,sourwatermelonslices,0.19,1
104,jellybeans,0.42,1
104,gummysharks,0.25,1
104,foambananas,1.99,1
104,sugarhearts,0.02,1
104,foampigs,1.13,1
104,colabottles,0.25,1
104,gummyfriedeggs,0.0,1
104,liquoriceallsorts,2.0,1
104,jellycandies,0.25,1
104,sourapplerings,0.1,1
104,gummyseashells,0.0,1
104,gummylips,0.0,1
104,werthersoriginal,0.96,1
104,gummysmurfs,0.12,1
104,sourstrawberrybelts,0.23,1
104,candynecklace,0.39,1
104,chokotoff,2.0,1
104,winegum,0.09,1
104,peanutmms,1.99,1
106,chocolatecoins,0.02,1
106,gummystrawberries,1.07,1
106,gummyhearts,0.61,1
106,liquoricetwists,0.47,1
106,peanutmms,1.25,1
106,gummysharks,0.28,1
106,gummylips,0.22,1
106,sourstrawberrybelts,1.45,1
106,sugarhearts,0.34,1
106,marshmallows,0.57,1
106,chokotoff,0.51,1
106,smarties,0.49,1
106,blacklicoricewheels,0.33,1
106,rainbowsourbelts,1.37,1
106,gummysmurfs,0.34,1
106,candynecklace,0.39,1
106,gummycherries,0.47,1
106,chocolatepeanutclusters,1.66,1
106,jellybeans,0.28,1
106,saltliquoricepretzels,0.0,1
106,gummyberries,1.49,1
106,werthersoriginal,1.29,1
106,gummypeaches,1.33,1
106,sourapplerings,1.22,1
106,sourstrawberrysticks,1.18,1
106,foambananas,0.4,1
106,redgummyfish,1.55,1
106,watermelongumballs,0.39,1
106,gummyseashells,0.44,1
106,foampigs,0.32,1
106,gummibears,0.43,1
106,colabottles,0.27,1
106,nutscoveredinchocolate,1.55,1
106,yogurtraisins,2.0,1
106,winegum,0.36,1
106,napoleon,1.2,1
106,lonkasoftnougat,0.65,1
106,sourwatermelonslices,1.14,1
106,gummyfriedeggs,0.52,1
106,nerds,0.42,1
106,jellycandies,1.33,1
106,liquoriceallsorts,0.34,1
108,gummysmurfs,0.0,1
108,jellycandies,0.0,1
108,werthersoriginal,0.5,1
108,chocolatecoins,1.48,1
108,gummysharks,0.0,1
108,sourwatermelonslices,1.19,1
108,watermelongumballs,0.81,1
108,jellybeans,0.0,1
108,gummystrawberries,2.0,1
108,foambananas,0.0,1
108,sourapplerings,2.0,1
108,lonkasoftnougat,1.56,1
108,chocolatepeanutclusters,2.0,1
108,blacklicoricewheels,1.72,1
108,gummyfriedeggs,0.0,1
108,foampigs,0.0,1
108,liquoriceallsorts,0.0,1
108,peanutmms,2.0,1
108,gummylips,1.35,1
108,sugarhearts,0.33,1
108,sourstrawberrysticks,1.69,1
108,napoleon,0.0,1
108,nutscoveredinchocolate,2.0,1
108,gummyberries,2.0,1
108,rainbowsourbelts,0.83,1
108,gummycherries,2.0,1
108,chokotoff,2.0,1
108,gummibears,0.4,1
108,marshmallows,0.36,1
108,gummypeaches,0.92,1
108,saltliquoricepretzels,1.61,1
108,redgummyfish,0.97,1
108,winegum,0.76,1
108,colabottles,0.95,1
108,sourstrawberrybelts,1.26,1
108,gummyseashells,0.0,1
108,nerds,0.04,1
108,gummyhearts,1.16,1
108,yogurtraisins,2.0,1
108,smarties,1.03,1
108,liquoricetwists,0.25,1
108,candynecklace,0.0,1
10,rainbowsourbelts,1.03,1
10,saltliquoricepretzels,0.0,1
10,liquoricetwists,0.0,1
10,peanutmms,1.79,1
10,liquoriceallsorts,0.21,1
10,gummysharks,0.64,1
10,sourstrawberrysticks,1.8,1
10,werthersoriginal,2.0,1
10,gummibears,0.56,1
10,winegum,0.52,1
10,jellybeans,2.0,1
10,gummyfriedeggs,0.31,1
10,marshmallows,0.0,1
10,yogurtraisins,2.0,1
10,napoleon,2.0,1
10,watermelongumballs,1.01,1
10,gummylips,1.53,1
10,sugarhearts,1.29,1
10,gummyhearts,0.72,1
10,gummypeaches,0.3,1
10,sourwatermelonslices,0.52,1
10,chocolatecoins,1.95,1
10,nerds,2.0,1
10,smarties,0.41,1
10,lonkasoftnougat,2.0,1
10,chokotoff,1.78,1
10,gummysmurfs,1.73,1
10,gummyberries,1.24,1
10,colabottles,1.5,1
10,foampigs,1.09,1
10,nutscoveredinchocolate,2.0,1
10,gummystrawberries,1.59,1
10,gummycherries,1.48,1
10,jellycandies,1.1,1
10,foambananas,1.01,1
10,chocolatepeanutclusters,1.99,1
10,sourstrawberrybelts,1.78,1
10,sourapplerings,0.42,1
10,candynecklace,1.09,1
10,blacklicoricewheels,1.99,1
10,redgummyfish,1.63,1
10,gummyseashells,0.61,1
110,gummycherries,1.5,1
110,sourstrawberrysticks,2.0,1
110,saltliquoricepretzels,0.39,1
110,foambananas,1.23,1
110,yogurtraisins,0.24,1
110,napoleon,0.64,1
110,chocolatepeanutclusters,1.28,1
110,gummyfriedeggs,0.76,1
110,nerds,0.11,1
110,gummyberries,0.78,1
110,rainbowsourbelts,1.23,1
110,jellybeans,0.26,1
110,werthersoriginal,0.76,1
110,gummibears,1.13,1
110,blacklicoricewheels,0.0,1
110,smarties,0.22,1
110,candynecklace,0.24,1
110,watermelongumballs,0.43,1
110,winegum,0.72,1
110,sourstrawberrybelts,1.98,1
110,gummysmurfs,0.55,1
110,gummyseashells,0.62,1
110,liquoricetwists,0.15,1
110,sugarhearts,0.17,1
110,colabottles,0.6,1
110,lonkasoftnougat,1.07,1
110,peanutmms,1.64,1
110,chocolatecoins,0.28,1
110,liquoriceallsorts,0.0,1
110,foampigs,1.18,1
110,gummysharks,1.25,1
110,marshmallows,0.53,1
110,sourwatermelonslices,0.45,1
110,gummypeaches,1.46,1
110,gummystrawberries,1.26,1
110,nutscoveredinchocolate,0.53,1
110,jellycandies,0.15,1
110,sourapplerings,1.2,1
110,gummylips,1.22,1
110,gummyhearts,1.57,1
110,chokotoff,1.16,1
110,redgummyfish,1.93,1
112,lonkasoftnougat,0.0,1
112,smarties,1.34,1
112,liquoricetwists,0.0,1
112,redgummyfish,1.52,1
112,sourapplerings,1.32,1
112,nerds,0.99,1
112,yogurtraisins,1.0,1
112,gummycherries,1.87,1
112,jellybeans,1.18,1
112,liquoriceallsorts,0.02,1
112,watermelongumballs,1.34,1
112,sourwatermelonslices,1.01,1
112,sourstrawberrysticks,1.22,1
112,sugarhearts,0.69,1
112,gummylips,1.48,1
112,gummyberries,1.26,1
112,winegum,1.63,1
112,napoleon,1.9,1
112,blacklicoricewheels,0.0,1
112,chokotoff,1.43,1
112,marshmallows,0.18,1
112,gummypeaches,0.69,1
112,sourstrawberrybelts,0.87,1
112,jellycandies,0.69,1
112,gummysharks,1.33,1
112,werthersoriginal,1.61,1
112,chocolatecoins,0.01,1
112,gummyhearts,1.25,1
112,gummyfriedeggs,1.55,1
112,saltliquoricepretzels,0.0,1
112,candynecklace,0.32,1
112,gummibears,1.33,1
112,foampigs,1.86,1
112,nutscoveredinchocolate,1.43,1
112,colabottles,1.64,1
112,gummysmurfs,1.99,1
112,rainbowsourbelts,0.84,1
112,gummystrawberries,2.0,1
112,peanutmms,1.44,1
112,chocolatepeanutclusters,0.99,1
112,gummyseashells,1.76,1
112,foambananas,0.71,1
114,blacklicoricewheels,1.22,1
114,gummypeaches,0.93,1
114,chokotoff,1.32,1
114,nutscoveredinchocolate,1.56,1
114,sourstrawberrybelts,0.83,1
114,napoleon,0.76,1
114,marshmallows,0.84,1
114,watermelongumballs,0.64,1
114,sugarhearts,0.66,1
114,sourapplerings,1.09,1
114,lonkasoftnougat,1.05,1
114,gummycherries,1.26,1
114,sourstrawberrysticks,1.17,1
114,gummyfriedeggs,0.9,1
114,candynecklace,0.84,1
114,chocolatecoins,1.22,1
114,nerds,1.0,1
114,gummylips,1.05,1
114,liquoricetwists,1.24,1
114,redgummyfish,0.93,1
114,sourwatermelonslices,1.22,1
114,gummibears,1.25,1
114,jellybeans,1.31,1
114,yogurtraisins,1.32,1
114,gummystrawberries,0.92,1
114,gummysharks,0.8,1
114,jellycandies,1.09,1
114,smarties,1.21,1
114,gummyhearts,1.15,1
114,foampigs,1.2,1
114,rainbowsourbelts,0.87,1
114,chocolatepeanutclusters,1.32,1
114,werthersoriginal,1.11,1
114,liquoriceallsorts,1.1,1
114,winegum,1.23,1
114,gummysmurfs,1.26,1
114,peanutmms,1.34,1
114,saltliquoricepretzels,0.7,1
114,gummyberries,0.91,1
114,colabottles,0.96,1
114,foambananas,1.21,1
114,gummyseashells,0.89,1
118,gummysharks,1.13,1
118,foambananas,0.13,1
118,gummibears,1.51,1
118,gummycherries,1.35,1
118,nerds,0.16,1
118,gummyberries,0.32,1
118,gummyseashells,1.27,1
118,marshmallows,0.0,1
118,blacklicoricewheels,0.0,1
118,sourstrawberrysticks,1.36,1
118,sugarhearts,0.0,1
118,werthersoriginal,2.0,1
118,watermelongumballs,1.06,1
118,candynecklace,0.0,1
118,rainbowsourbelts,1.42,1
118,chocolatepeanutclusters,1.6,1
118,chokotoff,0.03,1
118,gummypeaches,1.84,1
118,sourstrawberrybelts,1.18,1
118,redgummyfish,1.07,1
118,colabottles,1.28,1
118,lonkasoftnougat,0.67,1
118,gummylips,0.9,1
118,winegum,0.91,1
118,gummysmurfs,1.43,1
118,napoleon,1.73,1
118,jellybeans,2.0,1
118,peanutmms,2.0,1
118,gummyfriedeggs,1.25,1
118,liquoricetwists,0.03,1
118,liquoriceallsorts,0.0,1
118,foampigs,0.82,1
118,chocolatecoins,0.0,1
118,jellycandies,1.31,1
118,sourapplerings,1.45,1
118,yogurtraisins,1.41,1
118,smarties,1.18,1
118,gummyhearts,1.11,1
118,nutscoveredinchocolate,1.22,1
118,sourwatermelonslices,0.37,1
118,gummystrawberries,0.56,1
118,saltliquoricepretzels,0.0,1
122,gummystrawberries,0.07,1
122,liquoricetwists,0.76,1
122,napoleon,0.37,1
122,sourstrawberrybelts,0.0,1
122,gummyseashells,0.38,1
122,gummyberries,1.16,1
122,werthersoriginal,1.18,1
122,gummyfriedeggs,0.65,1
122,foambananas,0.75,1
122,peanutmms,1.33,1
122,chocolatepeanutclusters,2.0,1
122,colabottles,0.7,1
122,gummypeaches,0.06,1
122,candynecklace,1.64,1
122,gummycherries,1.09,1
122,sourstrawberrysticks,0.04,1
122,chocolatecoins,0.74,1
122,liquoriceallsorts,0.86,1
122,gummibears,1.08,1
122,redgummyfish,1.06,1
122,gummyhearts,1.06,1
122,chokotoff,1.34,1
122,lonkasoftnougat,1.3,1
122,rainbowsourbelts,0.17,1
122,jellybeans,0.73,1
122,nerds,1.29,1
122,watermelongumballs,1.19,1
122,yogurtraisins,1.12,1
122,gummysharks,1.17,1
122,gummylips,0.54,1
122,foampigs,1.07,1
122,sugarhearts,1.12,1
122,gummysmurfs,0.76,1
122,sourapplerings,0.14,1
122,blacklicoricewheels,0.64,1
122,saltliquoricepretzels,0.76,1
122,sourwatermelonslices,0.36,1
122,winegum,0.58,1
122,marshmallows,1.0,1
122,smarties,1.24,1
122,jellycandies,0.15,1
122,nutscoveredinchocolate,1.76,1
12,gummylips,0.47,1
12,peanutmms,1.86,1
12,jellycandies,0.35,1
12,sourstrawberrysticks,0.09,1
12,nerds,1.15,1
12,gummysharks,1.28,1
12,sourapplerings,0.35,1
12,sourwatermelonslices,0.62,1
12,yogurtraisins,1.47,1
12,gummyfriedeggs,1.11,1
12,smarties,1.45,1
12,watermelongumballs,0.91,1
12,liquoriceallsorts,0.0,1
12,foambananas,1.18,1
12,liquoricetwists,0.43,1
12,werthersoriginal,1.85,1
12,lonkasoftnougat,1.17,1
12,gummysmurfs,0.77,1
12,gummyhearts,0.83,1
12,redgummyfish,0.8,1
12,gummycherries,1.26,1
12,sourstrawberrybelts,0.22,1
12,chocolatecoins,1.34,1
12,chocolatepeanutclusters,2.0,1
12,gummystrawberries,0.96,1
12,napoleon,1.06,1
12,jellybeans,0.68,1
12,saltliquoricepretzels,0.41,1
12,marshmallows,1.56,1
12,gummypeaches,0.65,1
12,nutscoveredinchocolate,1.41,1
12,winegum,0.62,1
12,candynecklace,1.16,1
12,foampigs,0.71,1
12,gummibears,1.23,1
12,gummyseashells,1.07,1
12,sugarhearts,1.34,1
12,rainbowsourbelts,0.25,1
12,gummyberries,0.07,1
12,colabottles,1.11,1
12,blacklicoricewheels,0.48,1
12,chokotoff,1.66,1
14,winegum,0.09,1
14,lonkasoftnougat,0.53,1
14,marshmallows,0.15,1
14,colabottles,0.49,1
14,napoleon,0.48,1
14,gummyseashells,0.87,1
14,sourstrawberrybelts,0.69,1
14,gummysmurfs,0.59,1
14,gummycherries,1.2,1
14,gummysharks,1.35,1
14,chokotoff,1.66,1
14,foambananas,1.67,1
14,smarties,1.27,1
14,liquoricetwists,0.0,1
14,gummyfriedeggs,1.21,1
14,sugarhearts,0.38,1
14,sourwatermelonslices,1.17,1
14,sourstrawberrysticks,0.3,1
14,jellybeans,0.49,1
14,saltliquoricepretzels,0.02,1
14,werthersoriginal,1.37,1
14,liquoriceallsorts,1.77,1
14,chocolatepeanutclusters,0.72,1
14,nutscoveredinchocolate,1.67,1
14,gummyhearts,1.35,1
14,rainbowsourbelts,0.66,1
14,gummystrawberries,0.58,1
14,chocolatecoins,0.31,1
14,nerds,0.53,1
14,sourapplerings,1.27,1
14,redgummyfish,1.47,1
14,gummylips,1.29,1
14,gummyberries,1.7,1
14,gummibears,1.53,1
14,yogurtraisins,1.35,1
14,peanutmms,1.67,1
14,blacklicoricewheels,0.0,1
14,watermelongumballs,1.63,1
14,gummypeaches,1.56,1
14,foampigs,1.91,1
14,jellycandies,0.42,1
14,candynecklace,0.19,1
16,nutscoveredinchocolate,0.36,1
16,yogurtraisins,0.0,1
16,blacklicoricewheels,1.16,1
16,gummylips,1.33,1
16,sourapplerings,1.45,1
16,gummyseashells,1.16,1
16,jellycandies,0.83,1
16,lonkasoftnougat,0.59,1
16,winegum,1.1,1
16,rainbowsourbelts,0.66,1
16,werthersoriginal,1.33,1
16,marshmallows,1.32,1
16,sugarhearts,1.52,1
16,chocolatecoins,1.71,1
16,gummyberries,0.58,1
16,nerds,0.65,1
16,liquoricetwists,0.4,1
16,gummibears,1.43,1
16,chokotoff,0.0,1
16,candynecklace,1.32,1
16,saltliquoricepretzels,1.82,1
16,sourwatermelonslices,1.26,1
16,gummysharks,1.37,1
16,jellybeans,1.27,1
16,redgummyfish,1.69,1
16,smarties,1.16,1
16,foampigs,0.0,1
16,gummyhearts,1.6,1
16,gummystrawberries,1.65,1
16,watermelongumballs,2.0,1
16,gummyfriedeggs,1.41,1
16,sourstrawberrysticks,0.2,1
16,gummypeaches,2.0,1
16,peanutmms,0.62,1
16,liquoriceallsorts,0.34,1
16,gummysmurfs,1.99,1
16,chocolatepeanutclusters,1.19,1
16,sourstrawberrybelts,1.03,1
16,foambananas,1.68,1
16,gummycherries,0.88,1
16,napoleon,1.63,1
16,colabottles,1.27,1
18,candynecklace,0.56,1
18,rainbowsourbelts,1.22,1
18,gummibears,1.83,1
18,jellycandies,1.55,1
18,lonkasoftnougat,0.03,1
18,gummycherries,1.38,1
18,gummyfriedeggs,0.0,1
18,gummystrawberries,1.86,1
18,chocolatepeanutclusters,1.7,1
18,yogurtraisins,1.4,1
18,gummysmurfs,1.55,1
18,redgummyfish,0.47,1
18,sourapplerings,1.76,1
18,gummylips,0.61,1
18,smarties,2.0,1
18,liquoricetwists,0.0,1
18,sourwatermelonslices,0.63,1
18,sourstrawberrybelts,1.91,1
18,gummysharks,0.13,1
18,winegum,1.93,1
18,watermelongumballs,0.03,1
18,foambananas,0.09,1
18,nutscoveredinchocolate,1.13,1
18,sugarhearts,1.11,1
18,peanutmms,1.85,1
18,colabottles,1.66,1
18,gummyberries,0.38,1
18,gummypeaches,1.37,1
18,blacklicoricewheels,1.13,1
18,marshmallows,0.0,1
18,gummyseashells,0.57,1
18,jellybeans,0.73,1
18,nerds,0.69,1
18,chocolatecoins,0.51,1
18,werthersoriginal,1.75,1
18,sourstrawberrysticks,1.25,1
18,gummyhearts,0.54,1
18,liquoriceallsorts,1.14,1
18,napoleon,1.49,1
18,saltliquoricepretzels,0.41,1
18,chokotoff,0.44,1
18,foampigs,0.21,1
20,gummystrawberries,0.79,1
20,redgummyfish,1.14,1
20,smarties,0.44,1
20,candynecklace,1.2,1
20,yogurtraisins,1.09,1
20,gummycherries,1.3,1
20,winegum,0.32,1
20,jellycandies,0.22,1
20,marshmallows,1.47,1
20,peanutmms,1.71,1
20,foampigs,0.73,1
20,gummysharks,1.17,1
20,gummibears,0.88,1
20,sourapplerings,1.4,1
20,rainbowsourbelts,1.14,1
20,foambananas,0.8,1
20,gummysmurfs,1.03,1
20,gummylips,0.44,1
20,napoleon,1.68,1
20,gummyfriedeggs,0.43,1
20,chocolatepeanutclusters,1.72,1
20,gummypeaches,1.3,1
20,blacklicoricewheels,1.21,1
20,liquoriceallsorts,0.0,1
20,werthersoriginal,0.0,1
20,chokotoff,0.0,1
20,gummyseashells,0.02,1
20,nerds,0.54,1
20,gummyhearts,0.37,1
20,liquoricetwists,1.74,1
20,lonkasoftnougat,0.0,1
20,colabottles,1.11,1
20,saltliquoricepretzels,1.6,1
20,nutscoveredinchocolate,1.54,1
20,watermelongumballs,0.26,1
20,sourstrawberrysticks,0.96,1
20,chocolatecoins,1.24,1
20,sourwatermelonslices,1.13,1
20,sugarhearts,0.25,1
20,sourstrawberrybelts,1.82,1
20,jellybeans,0.04,1
20,gummyberries,1.31,1
22,gummibears,1.56,1
22,chocolatecoins,1.61,1
22,chocolatepeanutclusters,2.0,1
22,jellybeans,0.7,1
22,lonkasoftnougat,1.82,1
22,gummystrawberries,1.24,1
22,gummycherries,1.38,1
22,liquoriceallsorts,0.29,1
22,werthersoriginal,1.71,1
22,sugarhearts,0.67,1
22,foampigs,0.0,1
22,watermelongumballs,1.73,1
22,chokotoff,2.0,1
22,marshmallows,0.0,1
22,colabottles,2.0,1
22,sourstrawberrybelts,2.0,1
22,redgummyfish,0.68,1
22,rainbowsourbelts,0.47,1
22,gummyberries,0.63,1
22,peanutmms,2.0,1
22,jellycandies,0.78,1
22,napoleon,1.97,1
22,saltliquoricepretzels,0.75,1
22,gummysharks,0.4,1
22,sourwatermelonslices,0.49,1
22,gummypeaches,1.72,1
22,gummyhearts,0.59,1
22,nerds,1.28,1
22,nutscoveredinchocolate,1.7,1
22,yogurtraisins,1.65,1
22,winegum,0.71,1
22,gummysmurfs,1.43,1
22,blacklicoricewheels,1.42,1
22,smarties,1.67,1
22,gummyfriedeggs,0.73,1
22,candynecklace,0.54,1
22,foambananas,0.11,1
22,gummylips,0.48,1
22,sourapplerings,0.55,1
22,gummyseashells,0.52,1
22,liquoricetwists,1.15,1
22,sourstrawberrysticks,0.67,1
24,jellycandies,1.48,1
24,gummycherries,1.06,1
24,chocolatepeanutclusters,1.78,1
24,sourstrawberrysticks,0.0,1
24,foampigs,1.24,1
24,smarties,1.65,1
24,sugarhearts,0.03,1
24,sourwatermelonslices,1.33,1
24,jellybeans,1.04,1
24,nutscoveredinchocolate,1.75,1
24,rainbowsourbelts,0.03,1
24,sourapplerings,1.99,1
24,gummyhearts,0.62,1
24,gummyseashells,0.38,1
24,werthersoriginal,1.64,1
24,gummylips,0.3,1
24,colabottles,0.89,1
24,saltliquoricepretzels,1.59,1
24,chocolatecoins,1.21,1
24,liquoriceallsorts,1.97,1
24,candynecklace,0.0,1
24,winegum,0.17,1
24,gummyberries,1.44,1
24,liquoricetwists,0.39,1
24,chokotoff,1.93,1
24,lonkasoftnougat,1.78,1
24,blacklicoricewheels,1.35,1
24,marshmallows,0.89,1
24,foambananas,0.81,1
24,yogurtraisins,1.66,1
24,gummystrawberries,0.79,1
24,gummysmurfs,1.06,1
24,gummibears,1.03,1
24,nerds,0.12,1
24,gummypeaches,0.6,1
24,gummyfriedeggs,1.06,1
24,gummysharks,1.13,1
24,peanutmms,2.0,1
24,sourstrawberrybelts,0.0,1
24,watermelongumballs,0.42,1
24,redgummyfish,0.3,1
24,napoleon,0.35,1
26,chokotoff,1.88,1
26,chocolatecoins,0.0,1
26,colabottles,1.4,1
26,sourwatermelonslices,1.53,1
26,gummyhearts,1.01,1
26,gummibears,1.4,1
26,lonkasoftnougat,0.8,1
26,sourapplerings,1.89,1
26,liquoricetwists,0.58,1
26,sourstrawberrysticks,1.13,1
26,werthersoriginal,1.42,1
26,jellybeans,1.33,1
26,marshmallows,1.12,1
26,gummylips,1.02,1
26,liquoriceallsorts,0.9,1
26,foambananas,1.29,1
26,smarties,1.1,1
26,gummysharks,1.33,1
26,gummyberries,1.4,1
26,blacklicoricewheels,0.17,1
26,foampigs,1.11,1
26,sourstrawberrybelts,1.95,1
26,gummyfriedeggs,1.32,1
26,yogurtraisins,0.0,1
26,gummysmurfs,2.0,1
26,candynecklace,1.25,1
26,gummypeaches,1.59,1
26,watermelongumballs,1.84,1
26,chocolatepeanutclusters,2.0,1
26,saltliquoricepretzels,0.17,1
26,gummycherries,1.28,1
26,gummystrawberries,1.29,1
26,winegum,1.64,1
26,gummyseashells,1.59,1
26,rainbowsourbelts,1.9,1
26,redgummyfish,1.45,1
26,jellycandies,1.59,1
26,nerds,1.81,1
26,nutscoveredinchocolate,1.73,1
26,sugarhearts,1.6,1
26,napoleon,2.0,1
26,peanutmms,1.88,1
28,foambananas,0.0,1
28,chokotoff,1.53,1
28,jellycandies,0.1,1
28,yogurtraisins,1.99,1
28,winegum,2.0,1
28,gummyhearts,1.14,1
28,gummystrawberries,1.69,1
28,blacklicoricewheels,1.85,1
28,liquoriceallsorts,0.49,1
28,gummylips,1.04,1
28,foampigs,0.19,1
28,liquoricetwists,1.23,1
28,sourapplerings,1.34,1
28,sourstrawberrysticks,1.52,1
28,sugarhearts,0.25,1
28,chocolatepeanutclusters,1.85,1
28,lonkasoftnougat,0.0,1
28,gummysmurfs,2.0,1
28,gummibears,1.65,1
28,gummyfriedeggs,0.0,1
28,sourstrawberrybelts,1.68,1
28,saltliquoricepretzels,1.31,1
28,werthersoriginal,1.87,1
28,jellybeans,0.0,1
28,gummyseashells,0.37,1
28,nutscoveredinchocolate,1.19,1
28,redgummyfish,1.5,1
28,watermelongumballs,2.0,1
28,chocolatecoins,1.54,1
28,marshmallows,0.0,1
28,gummypeaches,0.0,1
28,peanutmms,1.48,1
28,sourwatermelonslices,0.68,1
28,napoleon,2.0,1
28,colabottles,0.26,1
28,rainbowsourbelts,1.22,1
28,gummysharks,0.59,1
28,gummycherries,1.54,1
28,nerds,1.64,1
28,candynecklace,0.34,1
28,smarties,0.24,1
28,gummyberries,0.0,1
2,nerds,1.2,1
2,saltliquoricepretzels,1.22,1
2,sourwatermelonslices,1.25,1
2,chocolatecoins,1.06,1
2,blacklicoricewheels,1.08,1
2,marshmallows,1.38,1
2,gummysmurfs,1.09,1
2,sourstrawberrysticks,1.05,1
2,werthersoriginal,1.13,1
2,candynecklace,1.47,1
2,foampigs,0.92,1
2,gummyfriedeggs,0.89,1
2,sourstrawberrybelts,1.07,1
2,gummylips,0.71,1
2,napoleon,0.82,1
2,gummysharks,0.74,1
2,gummibears,0.77,1
2,gummypeaches,1.23,1
2,peanutmms,1.26,1
2,gummyseashells,0.86,1
2,yogurtraisins,0.89,1
2,smarties,1.36,1
2,chocolatepeanutclusters,1.42,1
2,jellycandies,1.13,1
2,gummycherries,0.77,1
2,sugarhearts,1.77,1
2,gummyhearts,1.06,1
2,liquoricetwists,0.82,1
2,sourapplerings,1.3,1
2,gummystrawberries,0.85,1
2,gummyberries,0.91,1
2,foambananas,0.82,1
2,jellybeans,0.65,1
2,watermelongumballs,0.66,1
2,rainbowsourbelts,1.25,1
2,nutscoveredinchocolate,1.11,1
2,chokotoff,1.34,1
2,redgummyfish,0.71,1
2,colabottles,1.31,1
2,winegum,0.08,1
2,liquoriceallsorts,1.09,1
2,lonkasoftnougat,0.57,1
30,saltliquoricepretzels,0.01,1
30,gummyhearts,1.63,1
30,nutscoveredinchocolate,1.0,1
30,foampigs,1.24,1
30,yogurtraisins,0.86,1
30,redgummyfish,1.08,1
30,napoleon,0.86,1
30,gummyfriedeggs,1.61,1
30,jellybeans,0.46,1
30,jellycandies,1.17,1
30,chocolatecoins,0.0,1
30,liquoricetwists,0.02,1
30,sourstrawberrybelts,1.65,1
30,blacklicoricewheels,0.0,1
30,rainbowsourbelts,1.63,1
30,smarties,0.77,1
30,sourapplerings,1.68,1
30,gummysharks,1.49,1
30,chocolatepeanutclusters,1.26,1
30,gummysmurfs,1.34,1
30,watermelongumballs,1.21,1
30,gummystrawberries,1.36,1
30,liquoriceallsorts,0.1,1
